,breed,animal_type,Date,ave_hsIncome,breed_cumsum
102,Duck_Mix,Bird,01-02,0.0,0.0
169,Duck_Mix,Bird,01-03,0.0,0.0
236,Duck_Mix,Bird,01-04,0.0,0.0
303,Duck_Mix,Bird,01-05,0.0,0.0
370,Duck_Mix,Bird,01-06,59497.0,1.0
437,Duck_Mix,Bird,01-07,0.0,0.0
504,Duck_Mix,Bird,01-08,0.0,0.0
571,Duck_Mix,Bird,01-09,0.0,0.0
638,Duck_Mix,Bird,01-10,0.0,0.0
705,Duck_Mix,Bird,01-11,0.0,0.0
772,Duck_Mix,Bird,01-12,0.0,0.0
839,Duck_Mix,Bird,01-13,0.0,0.0
906,Duck_Mix,Bird,01-14,0.0,0.0
973,Duck_Mix,Bird,01-15,0.0,0.0
1040,Duck_Mix,Bird,01-16,0.0,0.0
1107,Duck_Mix,Bird,01-17,0.0,0.0
1174,Duck_Mix,Bird,01-19,0.0,0.0
1241,Duck_Mix,Bird,01-20,0.0,0.0
1308,Duck_Mix,Bird,01-21,0.0,0.0
1375,Duck_Mix,Bird,01-22,0.0,0.0
1442,Duck_Mix,Bird,01-23,0.0,0.0
1509,Duck_Mix,Bird,01-24,0.0,0.0
1576,Duck_Mix,Bird,01-25,0.0,0.0
1643,Duck_Mix,Bird,01-26,0.0,0.0
1710,Duck_Mix,Bird,01-27,0.0,0.0
1777,Duck_Mix,Bird,01-28,0.0,0.0
1844,Duck_Mix,Bird,01-29,0.0,0.0
1911,Duck_Mix,Bird,01-30,0.0,0.0
1978,Duck_Mix,Bird,01-31,0.0,0.0
2045,Duck_Mix,Bird,02-01,0.0,0.0
2112,Duck_Mix,Bird,02-02,0.0,0.0
2179,Duck_Mix,Bird,02-03,0.0,0.0
2246,Duck_Mix,Bird,02-04,0.0,0.0
2313,Duck_Mix,Bird,02-05,0.0,0.0
2380,Duck_Mix,Bird,02-06,0.0,0.0
2447,Duck_Mix,Bird,02-07,0.0,0.0
2514,Duck_Mix,Bird,02-08,0.0,0.0
2581,Duck_Mix,Bird,02-09,0.0,0.0
2648,Duck_Mix,Bird,02-10,0.0,0.0
2715,Duck_Mix,Bird,02-11,0.0,0.0
2782,Duck_Mix,Bird,02-12,0.0,0.0
2849,Duck_Mix,Bird,02-13,0.0,0.0
2916,Duck_Mix,Bird,02-14,0.0,0.0
2983,Duck_Mix,Bird,02-15,0.0,0.0
3050,Duck_Mix,Bird,02-16,0.0,0.0
3117,Duck_Mix,Bird,02-17,0.0,0.0
3184,Duck_Mix,Bird,02-18,0.0,0.0
3251,Duck_Mix,Bird,02-19,0.0,0.0
3318,Duck_Mix,Bird,02-20,0.0,0.0
3385,Duck_Mix,Bird,02-21,0.0,0.0
3452,Duck_Mix,Bird,02-22,0.0,0.0
3519,Duck_Mix,Bird,02-23,0.0,0.0
3586,Duck_Mix,Bird,02-24,0.0,0.0
3653,Duck_Mix,Bird,02-25,0.0,0.0
3720,Duck_Mix,Bird,02-26,0.0,0.0
3787,Duck_Mix,Bird,02-27,0.0,0.0
3854,Duck_Mix,Bird,03-01,0.0,0.0
3921,Duck_Mix,Bird,03-02,0.0,0.0
3988,Duck_Mix,Bird,03-03,0.0,0.0
4055,Duck_Mix,Bird,03-07,0.0,0.0
4122,Duck_Mix,Bird,03-30,0.0,0.0
36,Fox,Other,01-01,0.0,0.0
103,Fox,Other,01-02,0.0,0.0
170,Fox,Other,01-03,0.0,0.0
237,Fox,Other,01-04,0.0,0.0
304,Fox,Other,01-05,0.0,0.0
371,Fox,Other,01-06,0.0,0.0
438,Fox,Other,01-07,0.0,0.0
505,Fox,Other,01-08,0.0,0.0
572,Fox,Other,01-09,0.0,0.0
639,Fox,Other,01-10,0.0,0.0
706,Fox,Other,01-11,0.0,0.0
773,Fox,Other,01-12,0.0,0.0
840,Fox,Other,01-13,0.0,0.0
907,Fox,Other,01-14,0.0,0.0
974,Fox,Other,01-15,0.0,0.0
1041,Fox,Other,01-16,0.0,0.0
1108,Fox,Other,01-17,0.0,0.0
1175,Fox,Other,01-19,0.0,0.0
1242,Fox,Other,01-20,0.0,0.0
1309,Fox,Other,01-21,0.0,0.0
1376,Fox,Other,01-22,0.0,0.0
1443,Fox,Other,01-23,0.0,0.0
1510,Fox,Other,01-24,0.0,0.0
1577,Fox,Other,01-25,0.0,0.0
1644,Fox,Other,01-26,0.0,0.0
1711,Fox,Other,01-27,0.0,0.0
1778,Fox,Other,01-28,0.0,0.0
1845,Fox,Other,01-29,0.0,0.0
1912,Fox,Other,01-30,0.0,0.0
1979,Fox,Other,01-31,0.0,0.0
2046,Fox,Other,02-01,0.0,0.0
2113,Fox,Other,02-02,0.0,0.0
2180,Fox,Other,02-03,0.0,0.0
2247,Fox,Other,02-04,0.0,0.0
2314,Fox,Other,02-05,0.0,0.0
2381,Fox,Other,02-06,0.0,0.0
2448,Fox,Other,02-07,0.0,0.0
2515,Fox,Other,02-08,0.0,0.0
2582,Fox,Other,02-09,0.0,0.0
2649,Fox,Other,02-10,0.0,0.0
2716,Fox,Other,02-11,0.0,0.0
2783,Fox,Other,02-12,0.0,0.0
2850,Fox,Other,02-13,0.0,0.0
2917,Fox,Other,02-14,0.0,0.0
2984,Fox,Other,02-15,0.0,0.0
3051,Fox,Other,02-16,0.0,0.0
3118,Fox,Other,02-17,0.0,0.0
3185,Fox,Other,02-18,0.0,0.0
3252,Fox,Other,02-19,0.0,0.0
3319,Fox,Other,02-20,0.0,0.0
3386,Fox,Other,02-21,0.0,0.0
3453,Fox,Other,02-22,0.0,0.0
3520,Fox,Other,02-23,0.0,0.0
3587,Fox,Other,02-24,0.0,0.0
3654,Fox,Other,02-25,0.0,0.0
3721,Fox,Other,02-26,0.0,0.0
3788,Fox,Other,02-27,0.0,0.0
3855,Fox,Other,03-01,0.0,0.0
3922,Fox,Other,03-02,128524.0,1.0
3989,Fox,Other,03-03,0.0,0.0
4056,Fox,Other,03-07,0.0,0.0
4123,Fox,Other,03-30,0.0,0.0
37,German_Shepherd,Dog,01-01,0.0,0.0
104,German_Shepherd,Dog,01-02,0.0,0.0
171,German_Shepherd,Dog,01-03,0.0,0.0
238,German_Shepherd,Dog,01-04,0.0,0.0
305,German_Shepherd,Dog,01-05,0.0,0.0
372,German_Shepherd,Dog,01-06,0.0,0.0
439,German_Shepherd,Dog,01-07,23348.0,1.0
506,German_Shepherd,Dog,01-08,0.0,0.0
573,German_Shepherd,Dog,01-09,0.0,0.0
640,German_Shepherd,Dog,01-10,0.0,0.0
707,German_Shepherd,Dog,01-11,0.0,0.0
774,German_Shepherd,Dog,01-12,0.0,0.0
841,German_Shepherd,Dog,01-13,0.0,0.0
908,German_Shepherd,Dog,01-14,0.0,0.0
975,German_Shepherd,Dog,01-15,0.0,0.0
1042,German_Shepherd,Dog,01-16,0.0,0.0
1109,German_Shepherd,Dog,01-17,0.0,0.0
1176,German_Shepherd,Dog,01-19,0.0,0.0
1243,German_Shepherd,Dog,01-20,0.0,0.0
1310,German_Shepherd,Dog,01-21,0.0,0.0
1377,German_Shepherd,Dog,01-22,0.0,0.0
1444,German_Shepherd,Dog,01-23,0.0,0.0
1511,German_Shepherd,Dog,01-24,0.0,0.0
1578,German_Shepherd,Dog,01-25,0.0,0.0
1645,German_Shepherd,Dog,01-26,0.0,0.0
1712,German_Shepherd,Dog,01-27,0.0,0.0
1779,German_Shepherd,Dog,01-28,0.0,0.0
1846,German_Shepherd,Dog,01-29,0.0,0.0
1913,German_Shepherd,Dog,01-30,0.0,0.0
1980,German_Shepherd,Dog,01-31,0.0,0.0
2047,German_Shepherd,Dog,02-01,0.0,0.0
2114,German_Shepherd,Dog,02-02,0.0,0.0
2181,German_Shepherd,Dog,02-03,0.0,0.0
2248,German_Shepherd,Dog,02-04,0.0,0.0
2315,German_Shepherd,Dog,02-05,0.0,0.0
2382,German_Shepherd,Dog,02-06,0.0,0.0
2449,German_Shepherd,Dog,02-07,23348.0,3.0
2516,German_Shepherd,Dog,02-08,0.0,0.0
2583,German_Shepherd,Dog,02-09,0.0,0.0
2650,German_Shepherd,Dog,02-10,0.0,0.0
2717,German_Shepherd,Dog,02-11,0.0,0.0
2784,German_Shepherd,Dog,02-12,0.0,0.0
2851,German_Shepherd,Dog,02-13,0.0,0.0
2918,German_Shepherd,Dog,02-14,0.0,0.0
2985,German_Shepherd,Dog,02-15,0.0,0.0
3052,German_Shepherd,Dog,02-16,0.0,0.0
3119,German_Shepherd,Dog,02-17,0.0,0.0
3186,German_Shepherd,Dog,02-18,0.0,0.0
3253,German_Shepherd,Dog,02-19,0.0,0.0
3320,German_Shepherd,Dog,02-20,0.0,0.0
3387,German_Shepherd,Dog,02-21,0.0,0.0
3454,German_Shepherd,Dog,02-22,0.0,0.0
3521,German_Shepherd,Dog,02-23,0.0,0.0
3588,German_Shepherd,Dog,02-24,0.0,0.0
3655,German_Shepherd,Dog,02-25,0.0,0.0
3722,German_Shepherd,Dog,02-26,0.0,0.0
3789,German_Shepherd,Dog,02-27,0.0,0.0
3856,German_Shepherd,Dog,03-01,0.0,0.0
3923,German_Shepherd,Dog,03-02,0.0,0.0
3990,German_Shepherd,Dog,03-03,0.0,0.0
4057,German_Shepherd,Dog,03-07,0.0,0.0
4124,German_Shepherd,Dog,03-30,0.0,0.0
38,German_Shepherd/Great_Pyrenees,Dog,01-01,0.0,0.0
105,German_Shepherd/Great_Pyrenees,Dog,01-02,0.0,0.0
172,German_Shepherd/Great_Pyrenees,Dog,01-03,0.0,0.0
239,German_Shepherd/Great_Pyrenees,Dog,01-04,0.0,0.0
306,German_Shepherd/Great_Pyrenees,Dog,01-05,0.0,0.0
373,German_Shepherd/Great_Pyrenees,Dog,01-06,0.0,0.0
440,German_Shepherd/Great_Pyrenees,Dog,01-07,0.0,0.0
507,German_Shepherd/Great_Pyrenees,Dog,01-08,0.0,0.0
574,German_Shepherd/Great_Pyrenees,Dog,01-09,0.0,0.0
641,German_Shepherd/Great_Pyrenees,Dog,01-10,0.0,0.0
708,German_Shepherd/Great_Pyrenees,Dog,01-11,0.0,0.0
775,German_Shepherd/Great_Pyrenees,Dog,01-12,0.0,0.0
842,German_Shepherd/Great_Pyrenees,Dog,01-13,0.0,0.0
909,German_Shepherd/Great_Pyrenees,Dog,01-14,0.0,0.0
976,German_Shepherd/Great_Pyrenees,Dog,01-15,0.0,0.0
1043,German_Shepherd/Great_Pyrenees,Dog,01-16,26646.0,1.0
1110,German_Shepherd/Great_Pyrenees,Dog,01-17,0.0,0.0
1177,German_Shepherd/Great_Pyrenees,Dog,01-19,0.0,0.0
1244,German_Shepherd/Great_Pyrenees,Dog,01-20,0.0,0.0
1311,German_Shepherd/Great_Pyrenees,Dog,01-21,0.0,0.0
1378,German_Shepherd/Great_Pyrenees,Dog,01-22,0.0,0.0
1445,German_Shepherd/Great_Pyrenees,Dog,01-23,0.0,0.0
1512,German_Shepherd/Great_Pyrenees,Dog,01-24,0.0,0.0
1579,German_Shepherd/Great_Pyrenees,Dog,01-25,0.0,0.0
1646,German_Shepherd/Great_Pyrenees,Dog,01-26,0.0,0.0
1713,German_Shepherd/Great_Pyrenees,Dog,01-27,0.0,0.0
1780,German_Shepherd/Great_Pyrenees,Dog,01-28,0.0,0.0
1847,German_Shepherd/Great_Pyrenees,Dog,01-29,0.0,0.0
1914,German_Shepherd/Great_Pyrenees,Dog,01-30,0.0,0.0
1981,German_Shepherd/Great_Pyrenees,Dog,01-31,0.0,0.0
2048,German_Shepherd/Great_Pyrenees,Dog,02-01,0.0,0.0
2115,German_Shepherd/Great_Pyrenees,Dog,02-02,0.0,0.0
2182,German_Shepherd/Great_Pyrenees,Dog,02-03,0.0,0.0
2249,German_Shepherd/Great_Pyrenees,Dog,02-04,0.0,0.0
2316,German_Shepherd/Great_Pyrenees,Dog,02-05,0.0,0.0
2383,German_Shepherd/Great_Pyrenees,Dog,02-06,0.0,0.0
2450,German_Shepherd/Great_Pyrenees,Dog,02-07,0.0,0.0
2517,German_Shepherd/Great_Pyrenees,Dog,02-08,0.0,0.0
2584,German_Shepherd/Great_Pyrenees,Dog,02-09,0.0,0.0
2651,German_Shepherd/Great_Pyrenees,Dog,02-10,0.0,0.0
2718,German_Shepherd/Great_Pyrenees,Dog,02-11,0.0,0.0
2785,German_Shepherd/Great_Pyrenees,Dog,02-12,0.0,0.0
2852,German_Shepherd/Great_Pyrenees,Dog,02-13,0.0,0.0
2919,German_Shepherd/Great_Pyrenees,Dog,02-14,0.0,0.0
2986,German_Shepherd/Great_Pyrenees,Dog,02-15,0.0,0.0
3053,German_Shepherd/Great_Pyrenees,Dog,02-16,0.0,0.0
3120,German_Shepherd/Great_Pyrenees,Dog,02-17,0.0,0.0
3187,German_Shepherd/Great_Pyrenees,Dog,02-18,0.0,0.0
3254,German_Shepherd/Great_Pyrenees,Dog,02-19,0.0,0.0
3321,German_Shepherd/Great_Pyrenees,Dog,02-20,0.0,0.0
3388,German_Shepherd/Great_Pyrenees,Dog,02-21,0.0,0.0
3455,German_Shepherd/Great_Pyrenees,Dog,02-22,0.0,0.0
3522,German_Shepherd/Great_Pyrenees,Dog,02-23,0.0,0.0
3589,German_Shepherd/Great_Pyrenees,Dog,02-24,0.0,0.0
3656,German_Shepherd/Great_Pyrenees,Dog,02-25,0.0,0.0
3723,German_Shepherd/Great_Pyrenees,Dog,02-26,0.0,0.0
3790,German_Shepherd/Great_Pyrenees,Dog,02-27,0.0,0.0
3857,German_Shepherd/Great_Pyrenees,Dog,03-01,0.0,0.0
3924,German_Shepherd/Great_Pyrenees,Dog,03-02,0.0,0.0
3991,German_Shepherd/Great_Pyrenees,Dog,03-03,0.0,0.0
4058,German_Shepherd/Great_Pyrenees,Dog,03-07,0.0,0.0
4125,German_Shepherd/Great_Pyrenees,Dog,03-30,0.0,0.0
39,German_Shepherd_Mix,Dog,01-01,0.0,0.0
106,German_Shepherd_Mix,Dog,01-02,0.0,0.0
173,German_Shepherd_Mix,Dog,01-03,0.0,0.0
240,German_Shepherd_Mix,Dog,01-04,0.0,0.0
307,German_Shepherd_Mix,Dog,01-05,0.0,0.0
374,German_Shepherd_Mix,Dog,01-06,0.0,0.0
441,German_Shepherd_Mix,Dog,01-07,0.0,0.0
508,German_Shepherd_Mix,Dog,01-08,0.0,0.0
575,German_Shepherd_Mix,Dog,01-09,0.0,0.0
642,German_Shepherd_Mix,Dog,01-10,0.0,0.0
709,German_Shepherd_Mix,Dog,01-11,0.0,0.0
776,German_Shepherd_Mix,Dog,01-12,0.0,0.0
843,German_Shepherd_Mix,Dog,01-13,0.0,0.0
910,German_Shepherd_Mix,Dog,01-14,0.0,0.0
977,German_Shepherd_Mix,Dog,01-15,0.0,0.0
1044,German_Shepherd_Mix,Dog,01-16,0.0,0.0
1111,German_Shepherd_Mix,Dog,01-17,0.0,0.0
1178,German_Shepherd_Mix,Dog,01-19,0.0,0.0
1245,German_Shepherd_Mix,Dog,01-20,0.0,0.0
1312,German_Shepherd_Mix,Dog,01-21,0.0,0.0
1379,German_Shepherd_Mix,Dog,01-22,36480.0,1.0
1446,German_Shepherd_Mix,Dog,01-23,0.0,0.0
1513,German_Shepherd_Mix,Dog,01-24,0.0,0.0
1580,German_Shepherd_Mix,Dog,01-25,0.0,0.0
1647,German_Shepherd_Mix,Dog,01-26,0.0,0.0
1714,German_Shepherd_Mix,Dog,01-27,0.0,0.0
1781,German_Shepherd_Mix,Dog,01-28,0.0,0.0
1848,German_Shepherd_Mix,Dog,01-29,36480.0,2.0
1915,German_Shepherd_Mix,Dog,01-30,0.0,0.0
1982,German_Shepherd_Mix,Dog,01-31,0.0,0.0
2049,German_Shepherd_Mix,Dog,02-01,0.0,0.0
2116,German_Shepherd_Mix,Dog,02-02,0.0,0.0
2183,German_Shepherd_Mix,Dog,02-03,0.0,0.0
2250,German_Shepherd_Mix,Dog,02-04,0.0,0.0
2317,German_Shepherd_Mix,Dog,02-05,0.0,0.0
2384,German_Shepherd_Mix,Dog,02-06,0.0,0.0
2451,German_Shepherd_Mix,Dog,02-07,0.0,0.0
2518,German_Shepherd_Mix,Dog,02-08,0.0,0.0
2585,German_Shepherd_Mix,Dog,02-09,0.0,0.0
2652,German_Shepherd_Mix,Dog,02-10,0.0,0.0
2719,German_Shepherd_Mix,Dog,02-11,0.0,0.0
2786,German_Shepherd_Mix,Dog,02-12,0.0,0.0
2853,German_Shepherd_Mix,Dog,02-13,0.0,0.0
2920,German_Shepherd_Mix,Dog,02-14,0.0,0.0
2987,German_Shepherd_Mix,Dog,02-15,0.0,0.0
3054,German_Shepherd_Mix,Dog,02-16,0.0,0.0
3121,German_Shepherd_Mix,Dog,02-17,0.0,0.0
3188,German_Shepherd_Mix,Dog,02-18,36641.0,3.0
3255,German_Shepherd_Mix,Dog,02-19,0.0,0.0
3322,German_Shepherd_Mix,Dog,02-20,0.0,0.0
3389,German_Shepherd_Mix,Dog,02-21,0.0,0.0
3456,German_Shepherd_Mix,Dog,02-22,0.0,0.0
3523,German_Shepherd_Mix,Dog,02-23,0.0,0.0
3590,German_Shepherd_Mix,Dog,02-24,34242.0,5.0
3657,German_Shepherd_Mix,Dog,02-25,0.0,0.0
3724,German_Shepherd_Mix,Dog,02-26,0.0,0.0
3791,German_Shepherd_Mix,Dog,02-27,0.0,0.0
3858,German_Shepherd_Mix,Dog,03-01,34242.0,6.0
3925,German_Shepherd_Mix,Dog,03-02,0.0,0.0
3992,German_Shepherd_Mix,Dog,03-03,0.0,0.0
4059,German_Shepherd_Mix,Dog,03-07,0.0,0.0
4126,German_Shepherd_Mix,Dog,03-30,0.0,0.0
40,Golden_Retriever/Irish_Setter,Dog,01-01,0.0,0.0
107,Golden_Retriever/Irish_Setter,Dog,01-02,0.0,0.0
174,Golden_Retriever/Irish_Setter,Dog,01-03,0.0,0.0
241,Golden_Retriever/Irish_Setter,Dog,01-04,0.0,0.0
308,Golden_Retriever/Irish_Setter,Dog,01-05,0.0,0.0
375,Golden_Retriever/Irish_Setter,Dog,01-06,0.0,0.0
442,Golden_Retriever/Irish_Setter,Dog,01-07,0.0,0.0
509,Golden_Retriever/Irish_Setter,Dog,01-08,0.0,0.0
576,Golden_Retriever/Irish_Setter,Dog,01-09,0.0,0.0
643,Golden_Retriever/Irish_Setter,Dog,01-10,0.0,0.0
710,Golden_Retriever/Irish_Setter,Dog,01-11,0.0,0.0
777,Golden_Retriever/Irish_Setter,Dog,01-12,0.0,0.0
844,Golden_Retriever/Irish_Setter,Dog,01-13,0.0,0.0
911,Golden_Retriever/Irish_Setter,Dog,01-14,0.0,0.0
978,Golden_Retriever/Irish_Setter,Dog,01-15,0.0,0.0
1045,Golden_Retriever/Irish_Setter,Dog,01-16,0.0,0.0
1112,Golden_Retriever/Irish_Setter,Dog,01-17,0.0,0.0
1179,Golden_Retriever/Irish_Setter,Dog,01-19,0.0,0.0
1246,Golden_Retriever/Irish_Setter,Dog,01-20,0.0,0.0
1313,Golden_Retriever/Irish_Setter,Dog,01-21,0.0,0.0
1380,Golden_Retriever/Irish_Setter,Dog,01-22,0.0,0.0
1447,Golden_Retriever/Irish_Setter,Dog,01-23,0.0,0.0
1514,Golden_Retriever/Irish_Setter,Dog,01-24,0.0,0.0
1581,Golden_Retriever/Irish_Setter,Dog,01-25,0.0,0.0
1648,Golden_Retriever/Irish_Setter,Dog,01-26,0.0,0.0
1715,Golden_Retriever/Irish_Setter,Dog,01-27,0.0,0.0
1782,Golden_Retriever/Irish_Setter,Dog,01-28,0.0,0.0
1849,Golden_Retriever/Irish_Setter,Dog,01-29,0.0,0.0
1916,Golden_Retriever/Irish_Setter,Dog,01-30,0.0,0.0
1983,Golden_Retriever/Irish_Setter,Dog,01-31,0.0,0.0
2050,Golden_Retriever/Irish_Setter,Dog,02-01,0.0,0.0
2117,Golden_Retriever/Irish_Setter,Dog,02-02,0.0,0.0
2184,Golden_Retriever/Irish_Setter,Dog,02-03,0.0,0.0
2251,Golden_Retriever/Irish_Setter,Dog,02-04,0.0,0.0
2318,Golden_Retriever/Irish_Setter,Dog,02-05,0.0,0.0
2385,Golden_Retriever/Irish_Setter,Dog,02-06,29779.0,1.0
2452,Golden_Retriever/Irish_Setter,Dog,02-07,0.0,0.0
2519,Golden_Retriever/Irish_Setter,Dog,02-08,0.0,0.0
2586,Golden_Retriever/Irish_Setter,Dog,02-09,0.0,0.0
2653,Golden_Retriever/Irish_Setter,Dog,02-10,0.0,0.0
2720,Golden_Retriever/Irish_Setter,Dog,02-11,0.0,0.0
2787,Golden_Retriever/Irish_Setter,Dog,02-12,0.0,0.0
2854,Golden_Retriever/Irish_Setter,Dog,02-13,0.0,0.0
2921,Golden_Retriever/Irish_Setter,Dog,02-14,0.0,0.0
2988,Golden_Retriever/Irish_Setter,Dog,02-15,0.0,0.0
3055,Golden_Retriever/Irish_Setter,Dog,02-16,0.0,0.0
3122,Golden_Retriever/Irish_Setter,Dog,02-17,0.0,0.0
3189,Golden_Retriever/Irish_Setter,Dog,02-18,0.0,0.0
3256,Golden_Retriever/Irish_Setter,Dog,02-19,0.0,0.0
3323,Golden_Retriever/Irish_Setter,Dog,02-20,0.0,0.0
3390,Golden_Retriever/Irish_Setter,Dog,02-21,0.0,0.0
3457,Golden_Retriever/Irish_Setter,Dog,02-22,0.0,0.0
3524,Golden_Retriever/Irish_Setter,Dog,02-23,0.0,0.0
3591,Golden_Retriever/Irish_Setter,Dog,02-24,0.0,0.0
3658,Golden_Retriever/Irish_Setter,Dog,02-25,0.0,0.0
3725,Golden_Retriever/Irish_Setter,Dog,02-26,0.0,0.0
3792,Golden_Retriever/Irish_Setter,Dog,02-27,0.0,0.0
3859,Golden_Retriever/Irish_Setter,Dog,03-01,0.0,0.0
3926,Golden_Retriever/Irish_Setter,Dog,03-02,0.0,0.0
3993,Golden_Retriever/Irish_Setter,Dog,03-03,0.0,0.0
4060,Golden_Retriever/Irish_Setter,Dog,03-07,0.0,0.0
4127,Golden_Retriever/Irish_Setter,Dog,03-30,0.0,0.0
41,Golden_Retriever_Mix,Dog,01-01,0.0,0.0
108,Golden_Retriever_Mix,Dog,01-02,87029.0,1.0
175,Golden_Retriever_Mix,Dog,01-03,0.0,0.0
242,Golden_Retriever_Mix,Dog,01-04,0.0,0.0
309,Golden_Retriever_Mix,Dog,01-05,0.0,0.0
376,Golden_Retriever_Mix,Dog,01-06,0.0,0.0
443,Golden_Retriever_Mix,Dog,01-07,0.0,0.0
510,Golden_Retriever_Mix,Dog,01-08,0.0,0.0
577,Golden_Retriever_Mix,Dog,01-09,0.0,0.0
644,Golden_Retriever_Mix,Dog,01-10,0.0,0.0
711,Golden_Retriever_Mix,Dog,01-11,0.0,0.0
778,Golden_Retriever_Mix,Dog,01-12,0.0,0.0
845,Golden_Retriever_Mix,Dog,01-13,0.0,0.0
912,Golden_Retriever_Mix,Dog,01-14,0.0,0.0
979,Golden_Retriever_Mix,Dog,01-15,0.0,0.0
1046,Golden_Retriever_Mix,Dog,01-16,0.0,0.0
1113,Golden_Retriever_Mix,Dog,01-17,0.0,0.0
1180,Golden_Retriever_Mix,Dog,01-19,0.0,0.0
1247,Golden_Retriever_Mix,Dog,01-20,57710.0,2.0
1314,Golden_Retriever_Mix,Dog,01-21,0.0,0.0
1381,Golden_Retriever_Mix,Dog,01-22,0.0,0.0
1448,Golden_Retriever_Mix,Dog,01-23,0.0,0.0
1515,Golden_Retriever_Mix,Dog,01-24,0.0,0.0
1582,Golden_Retriever_Mix,Dog,01-25,0.0,0.0
1649,Golden_Retriever_Mix,Dog,01-26,0.0,0.0
1716,Golden_Retriever_Mix,Dog,01-27,0.0,0.0
1783,Golden_Retriever_Mix,Dog,01-28,0.0,0.0
1850,Golden_Retriever_Mix,Dog,01-29,0.0,0.0
1917,Golden_Retriever_Mix,Dog,01-30,0.0,0.0
1984,Golden_Retriever_Mix,Dog,01-31,0.0,0.0
2051,Golden_Retriever_Mix,Dog,02-01,0.0,0.0
2118,Golden_Retriever_Mix,Dog,02-02,0.0,0.0
2185,Golden_Retriever_Mix,Dog,02-03,0.0,0.0
2252,Golden_Retriever_Mix,Dog,02-04,0.0,0.0
2319,Golden_Retriever_Mix,Dog,02-05,0.0,0.0
2386,Golden_Retriever_Mix,Dog,02-06,0.0,0.0
2453,Golden_Retriever_Mix,Dog,02-07,0.0,0.0
2520,Golden_Retriever_Mix,Dog,02-08,0.0,0.0
2587,Golden_Retriever_Mix,Dog,02-09,0.0,0.0
2654,Golden_Retriever_Mix,Dog,02-10,0.0,0.0
2721,Golden_Retriever_Mix,Dog,02-11,0.0,0.0
2788,Golden_Retriever_Mix,Dog,02-12,0.0,0.0
2855,Golden_Retriever_Mix,Dog,02-13,0.0,0.0
2922,Golden_Retriever_Mix,Dog,02-14,0.0,0.0
2989,Golden_Retriever_Mix,Dog,02-15,0.0,0.0
3056,Golden_Retriever_Mix,Dog,02-16,0.0,0.0
3123,Golden_Retriever_Mix,Dog,02-17,0.0,0.0
3190,Golden_Retriever_Mix,Dog,02-18,0.0,0.0
3257,Golden_Retriever_Mix,Dog,02-19,0.0,0.0
3324,Golden_Retriever_Mix,Dog,02-20,0.0,0.0
3391,Golden_Retriever_Mix,Dog,02-21,0.0,0.0
3458,Golden_Retriever_Mix,Dog,02-22,0.0,0.0
3525,Golden_Retriever_Mix,Dog,02-23,62648.0,3.0
3592,Golden_Retriever_Mix,Dog,02-24,0.0,0.0
3659,Golden_Retriever_Mix,Dog,02-25,0.0,0.0
3726,Golden_Retriever_Mix,Dog,02-26,0.0,0.0
3793,Golden_Retriever_Mix,Dog,02-27,0.0,0.0
3860,Golden_Retriever_Mix,Dog,03-01,0.0,0.0
3927,Golden_Retriever_Mix,Dog,03-02,0.0,0.0
3994,Golden_Retriever_Mix,Dog,03-03,0.0,0.0
4061,Golden_Retriever_Mix,Dog,03-07,0.0,0.0
4128,Golden_Retriever_Mix,Dog,03-30,0.0,0.0
42,Great_Pyrenees/Chow_Chow,Dog,01-01,0.0,0.0
109,Great_Pyrenees/Chow_Chow,Dog,01-02,0.0,0.0
176,Great_Pyrenees/Chow_Chow,Dog,01-03,0.0,0.0
243,Great_Pyrenees/Chow_Chow,Dog,01-04,0.0,0.0
310,Great_Pyrenees/Chow_Chow,Dog,01-05,0.0,0.0
377,Great_Pyrenees/Chow_Chow,Dog,01-06,0.0,0.0
444,Great_Pyrenees/Chow_Chow,Dog,01-07,0.0,0.0
511,Great_Pyrenees/Chow_Chow,Dog,01-08,0.0,0.0
578,Great_Pyrenees/Chow_Chow,Dog,01-09,0.0,0.0
645,Great_Pyrenees/Chow_Chow,Dog,01-10,0.0,0.0
712,Great_Pyrenees/Chow_Chow,Dog,01-11,0.0,0.0
779,Great_Pyrenees/Chow_Chow,Dog,01-12,0.0,0.0
846,Great_Pyrenees/Chow_Chow,Dog,01-13,0.0,0.0
913,Great_Pyrenees/Chow_Chow,Dog,01-14,0.0,0.0
980,Great_Pyrenees/Chow_Chow,Dog,01-15,0.0,0.0
1047,Great_Pyrenees/Chow_Chow,Dog,01-16,0.0,0.0
1114,Great_Pyrenees/Chow_Chow,Dog,01-17,0.0,0.0
1181,Great_Pyrenees/Chow_Chow,Dog,01-19,0.0,0.0
1248,Great_Pyrenees/Chow_Chow,Dog,01-20,0.0,0.0
1315,Great_Pyrenees/Chow_Chow,Dog,01-21,0.0,0.0
1382,Great_Pyrenees/Chow_Chow,Dog,01-22,0.0,0.0
1449,Great_Pyrenees/Chow_Chow,Dog,01-23,0.0,0.0
1516,Great_Pyrenees/Chow_Chow,Dog,01-24,0.0,0.0
1583,Great_Pyrenees/Chow_Chow,Dog,01-25,0.0,0.0
1650,Great_Pyrenees/Chow_Chow,Dog,01-26,0.0,0.0
